Face_Detected\s01_01.jpg,1.1575772460680218,0.646896099883363,-0.27535788202833783,0.9356613459320542,0.6799578635598852,-1.0703963151465683,-0.032006490407556556,0.20124328921981882,-0.035620911988076515,0.2727263645175544,-1.0810835649175927,0.6897062373964843,0.4177790902792968,-1.3965134616099633,-1.3821224381888304,1.3608340115406976,-0.6636157658203476,-0.061777190332149914,-1.320337088593711,0.33402377393395993,0.5977776786395472,-0.3705241361605259,0.25164026049978183,-1.2831512993369747,0.2943976001291507,1.060895527287273,-0.3434306995404227,-0.8374810363770683,-0.3500005928078272,-0.4780615683144359
Face_Detected\s01_02.jpg,0.5843144145660694,0.5769824544811817,0.14515286342388298,0.5900880827228245,0.729257486123813,0.9205562854159868,-0.5862905246070264,0.08424568341521843,0.4903088700072668,0.3298115685689643,-0.487802050463112,-0.6355456957825196,-0.11930115363839143,-0.16384103103752035,-0.8361393987558622,1.1581738347842239,-0.2121770492980175,0.8904674864539004,-0.3309277909786965,0.38686913525538086,0.3549396204896493,-0.07878776707913251,0.37185276038911785,-0.3461858592835967,-0.049911594308166746,0.5180379499377104,-0.28864671481156234,0.1662482130519302,-0.6018284013915378,0.0919929198519058
Face_Detected\s01_03.jpg,1.0007540629511034,0.44116489383213375,0.056910328604519875,0.7985153865473207,1.03935435822789,0.4212121949586383,-0.26016159190512256,0.11049986606127905,0.15755049735340346,0.3220829991866639,-0.5541451062821275,-0.34877779949016796,0.08711943604377816,-0.9086635526064499,-1.043427465826015,1.5493129023731294,-0.22741686098423924,0.5084920356432258,-0.5113518752695974,0.22073847898676113,0.4685580032285764,-0.15934560963582461,0.5471118908116587,-0.5020557700795398,0.24031048188942897,0.43789588173096833,-0.4759800481603556,-0.24712478224221307,-0.6794529476095515,-0.2148477074961773
Face_Detected\s01_04.jpg,0.6669591998718927,0.46994723595648874,0.21141532283871267,0.5663030030331295,1.1319816469279849,1.0384691717440695,-0.4915021819832105,0.1872315133059976,0.5908305729528512,0.250852564312741,-0.2706199434045678,-0.49490276153027,-0.43872800617135727,-0.41030807874246694,-0.7405592823209675,0.823255230939009,-0.06774899297805072,0.9095698814567392,-0.31249349558918255,0.5392733726976516,0.682167504474796,-0.1317895659191947,0.16443925020782227,-0.42527246441307753,-0.03828071883263847,0.5259737748671562,-0.6317193544440477,0.4504637141630585,-0.5656533203404251,0.1888006230863605
Face_Detected\s01_05.jpg,1.049708318810506,0.5368032712027173,-0.35121932781227505,0.7512792365311323,0.6754521125838089,-0.4885349354561267,0.07204337539126592,0.22517795456471415,0.2660364533034132,0.07363461165684226,-0.5980475756185522,0.6420191680424745,0.1665769925404965,-1.2168578592593116,-1.0740387861651395,1.3698367228650687,-0.46362846477179026,-0.17125543428719733,-1.044971972947514,0.012243244378531781,0.609353935240306,-0.2509399611597538,0.39254824942434996,-1.3022238205027397,0.17887593726091136,0.7233885137575182,-0.40967356013561157,-0.74253824573728,-0.5400374582300858,-0.5813101386997545
Face_Detected\s01_06.jpg,1.1435296142093618,0.7192702136228051,-0.5781860567756967,0.6429246239155693,0.8796750456861588,-0.6411833011946844,0.0007152460300732561,0.3696340921305906,0.353592430646216,0.020255603603978628,-0.735474096335048,0.8155088682183115,0.2601951995211091,-1.6156579272396128,-1.2291820076833868,1.4370880522564469,-0.7891059265731297,-0.07893698770972402,-0.9305952685508121,0.028612992159318604,0.8937827233439497,-0.30769938993028123,0.5295939140014524,-1.4796696741955522,0.21438086733460163,0.6638919474184461,-0.5806504171123524,-0.8809842502353703,-0.693941369054496,-0.5867940633659153
Face_Detected\s01_07.jpg,-0.729958697061996,0.3248641087573135,0.5904192047249553,0.5841199546722532,0.2339229983475853,0.9702351639327824,-0.623146165500015,0.005799849264188706,0.15623984441274377,0.6883488222908039,0.046260010013448885,-0.6351838811021829,-0.3449227477102131,0.6713522686682082,-0.02165349757275011,0.13147836587711173,0.14170355764381748,0.437057321759809,0.3803860508694825,0.7315260535391368,0.19099614099056028,0.14001088373103138,-0.3883111475158667,0.6929723628346193,-0.2116019158102026,0.030636318798079556,-0.21311047160555138,0.6204587586960388,0.17265004821080215,0.6645598422866815
Face_Detected\s01_08.jpg,-0.6548313188694187,0.1600438862435578,0.6077674815613552,0.8211719454386276,0.3031507237046964,1.3106263302718748,-0.5100596684495241,0.20308019760329693,0.17240949431027836,0.7371354534217535,0.3672377775287271,-0.9123031918175224,-0.14240566624346615,0.5838379287239959,-0.044860934385011396,0.40518083369113295,0.41149907349793463,0.4248110886620163,0.2516856337163156,0.4752687630478298,0.04261971747475214,0.08169615696975115,-0.09540358662869704,0.4578479194067345,-0.28002540673433607,-0.11155263944507011,-0.23847796278994188,0.6479754005962123,0.12614542522450964,0.5333339941686353
Face_Detected\s01_09.jpg,-0.4145465672465141,0.21323789186040826,0.44460801579993486,0.7384306984975624,0.39743203603277916,1.362803773891078,-0.4524232517035376,0.036931627290331795,0.1649271364786542,0.4363019451632832,0.3642190115790971,-0.5117016765517824,-0.6151092920383546,0.6205901790684312,0.48546011933307365,0.22105539553597164,0.297911596959002,0.30680036067361227,0.31452190171777766,0.40704763816196404,0.11713505842852463,0.29226522362577584,-0.1372365793446965,0.4705856758817731,-0.09641473994955452,-0.0653118469074234,-0.013967786884228513,0.7794172359701754,0.22864516412224103,0.5621009160165618
Face_Detected\s01_10.jpg,-0.699605739310779,0.21074739232076023,0.46835678379363044,0.7947478579030007,0.2481656287459526,1.031989389832976,-0.41519890810338367,-0.10873649100551272,0.20322456298383684,0.5362552156723064,0.5057201559592586,-0.6122379795153341,-0.09259792810975027,0.8215986341152579,0.20024000704592115,0.20876880195301145,0.1534772425652285,0.1676608504570295,0.39321533874148556,0.3849026237221686,-0.12360560060471668,0.20893032290037905,-0.11009622715430005,0.6240560368324848,-0.06074168705290371,-0.32940408156776857,0.008712858496474601,0.7110960357916515,0.11415346262261944,0.5208893254925998
